序号,区域,项目名称,站点名称,产品型号,设备类型,设备id,最新上报时间,状态,厂商信息,站点编号,经纬度,施工队,产品内部型号,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西安市,,（未央）天隆科技--（第一批）（替换至中信银行北关支行）,ZC_Repeat03,电梯,866094052525371,2025-12-08 23:35:29,022222,三维通信股份有限公司,866094052525371,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西安市,,（曲江局）金辉世界城D区6号车棚--（第三批）（替换至爱尔眼科自强路店一楼挂号处后面通道）,ZC_Repeat03,电梯,866094052851470,2025-12-08 23:52:47,022222,三维通信股份有限公司,866094052851470,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,西安市,,（曲江局）金辉世界城D区6号车棚--（第三批）（替换至爱尔眼科自强路店三楼药品部）,ZC_Repeat03,电梯,860123055605686,2025-12-08 23:39:45,022222,三维通信股份有限公司,860123055605686,150.99008,,03.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市八步区壹品江山2栋2单元电梯01,ZC_Repeat_LTE02,电梯,866207075365779,2025-12-09 11:30:17,002222222,江苏Vendor C技术有限公司,866207075365779,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市八步区壹品江山2栋2单元电梯02,ZC_Repeat_LTE02,电梯,866207075445357,2025-12-09 11:31:55,002222222,江苏Vendor C技术有限公司,866207075445357,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市八步区壹品江山5栋电梯01-电表,ZC_Repeat_LTE02,电梯,866207075009377,2025-12-09 11:34:17,002222222,江苏Vendor C技术有限公司,866207075009377,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市八步区壹品江山5栋电梯02-电表,ZC_Repeat_LTE02,电梯,866207075442198,2025-12-09 11:34:16,002222222,江苏Vendor C技术有限公司,866207075442198,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县碧桂园7栋2单元1号电梯,ZC_Repeat_LTE02,电梯,866207075010151,2025-12-09 11:32:04,002222222,江苏Vendor C技术有限公司,866207075010151,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,百色市,,百色市田阳东方明珠小区1栋三单元(A)电梯,ZC_Repeat03,电梯,8660945051539878,2024-06-18 16:31:33,222222,中邮建技术有限公司,GX-BS-T-ZYJ-000103,150.99008,谭鹏1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县碧桂园7栋1单元1号电梯,ZC_Repeat_LTE02,电梯,866207075008015,2025-12-09 10:40:27,002222222,江苏Vendor C技术有限公司,866207075008015,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县碧桂园7栋1单元2号电梯,ZC_Repeat_LTE02,电梯,866207075440150,2025-12-09 11:30:07,002222222,江苏Vendor C技术有限公司,866207075440150,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县碧桂园7栋2单元2号电梯,ZC_Repeat_LTE02,电梯,866207075007678,2025-12-09 11:33:32,002222222,江苏Vendor C技术有限公司,866207075007678,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县碧桂园6栋2单元2号电梯,ZC_Repeat_LTE02,电梯,866207075445795,2025-12-09 11:32:57,002222222,江苏Vendor C技术有限公司,866207075445795,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县碧桂园6栋1单元1号电梯,ZC_Repeat_LTE02,电梯,866207075001952,2025-12-09 11:33:00,002222222,江苏Vendor C技术有限公司,866207075001952,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县碧桂园6栋2单元1号电梯,ZC_Repeat_LTE02,电梯,866207075009591,2025-12-09 11:34:22,002222222,江苏Vendor C技术有限公司,866207075009591,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县碧桂园6栋1单元2号电梯,ZC_Repeat_LTE02,电梯,866207075009054,2025-12-09 11:34:06,002222222,江苏Vendor C技术有限公司,866207075009054,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县碧桂园9栋2单元1号电梯,ZC_Repeat_LTE02,电梯,866207075002315,2025-12-09 11:30:46,002222222,江苏Vendor C技术有限公司,866207075002315,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县碧桂园9栋1单元2号电梯,ZC_Repeat_LTE02,电梯,866207075001473,2025-12-09 11:33:36,002222222,江苏Vendor C技术有限公司,866207075001473,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县碧桂园9栋1单元1号电梯,ZC_Repeat_LTE02,电梯,866207075411771,2025-12-09 11:31:06,002222222,江苏Vendor C技术有限公司,866207075411771,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县碧桂园9栋2单元2号电梯,ZC_Repeat_LTE02,电梯,866207075441679,2025-12-09 11:33:55,002222222,江苏Vendor C技术有限公司,866207075441679,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县悦城壹号苑3栋1号电梯  ,ZC_Repeat_LTE02,电梯,866207075007090,2025-12-09 11:32:42,002222222,江苏Vendor C技术有限公司,866207075007090,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,"	 2022-BN4-南宁市江南区272地质队新宿舍楼负二楼平层01-2119车位",ZC_Repeat_LTE02,平层,866207075444277,2025-12-09 11:32:27,000003222,江苏Vendor C技术有限公司,866207075444277,0.0,,ZC_MU_WSF_W22.39.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,广西二期,2022-BN4-柳州市融安县鼎丰中央公园4栋地下室平层-4栋单元门口桥架上,ZC_Repeat_LTE02,平层,866207075444293,2025-12-09 11:33:53,000022222,江苏Vendor C技术有限公司,866207075444293,0.0,,ZC_MU_WSF_W23091101,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,广西二期,2022-BN4-柳州市融安县鼎丰中央公园4栋电梯01,ZC_Repeat_LTE02,电梯,866207075009252,2025-12-09 11:33:43,002222222,江苏Vendor C技术有限公司,866207075009252,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,广西二期,2022-BN4-柳州市融安县鼎丰中央公园4栋电梯02,ZC_Repeat_LTE02,电梯,866207075007611,2025-12-09 11:33:21,002222222,江苏Vendor C技术有限公司,866207075007611,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,广西二期,2022-BN4-柳州市融安县鼎丰中央公园3栋2单元电梯01,ZC_Repeat_LTE02,电梯,866207075230114,2025-12-09 11:31:13,002222222,江苏Vendor C技术有限公司,866207075230114,0.0,腾霆,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,广西二期,2022-BN4-柳州市融安县鼎丰中央公园3栋2单元电梯02,ZC_Repeat_LTE02,电梯,866207075442412,2025-12-09 11:30:29,002222222,江苏Vendor C技术有限公司,866207075442412,0.0,腾霆,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市八步区壹品江山2栋1单元电梯02-水井房里,ZC_Repeat_LTE02,电梯,866207075008759,2025-12-09 11:33:41,002222222,江苏Vendor C技术有限公司,866207075008759,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市八步区壹品江山2栋1单元电梯01-水井房里,ZC_Repeat_LTE02,电梯,866207075444319,2025-12-09 11:31:59,002222222,江苏Vendor C技术有限公司,866207075444319,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市八步区壹品江山3栋电梯02,ZC_Repeat_LTE02,电梯,866207075444772,2025-12-09 11:32:27,002222222,江苏Vendor C技术有限公司,866207075444772,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市八步区壹品江山3栋电梯01,ZC_Repeat_LTE02,电梯,866207075445233,2025-12-09 11:31:29,002222222,江苏Vendor C技术有限公司,866207075445233,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市八步区壹品江山1栋1单元电梯01,ZC_Repeat_LTE02,电梯,866207075009070,2025-12-09 11:33:36,002222222,江苏Vendor C技术有限公司,866207075009070,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市八步区壹品江山1栋1单元电梯02,ZC_Repeat_LTE02,电梯,866207075009039,2025-12-09 11:33:04,002222222,江苏Vendor C技术有限公司,866207075009039,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,广西二期,2022-BN4-柳州市融安县鼎丰中央公园3栋1单元电梯01,ZC_Repeat_LTE02,电梯,866207075007918,2025-12-09 11:30:04,002222222,江苏Vendor C技术有限公司,866207075007918,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,广西二期,2022-BN4-柳州市融安县鼎丰中央公园3栋1单元电梯02,ZC_Repeat_LTE02,电梯,866207075446058,2025-12-09 11:32:58,002222222,江苏Vendor C技术有限公司,866207075446058,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市八步区壹品江山1栋2单元电梯02,ZC_Repeat_LTE02,电梯,866207075009716,2025-12-09 11:33:36,002222222,江苏Vendor C技术有限公司,866207075009716,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市八步区壹品江山1栋2单元电梯01,ZC_Repeat_LTE02,电梯,866207075445738,2025-12-09 11:33:27,002222222,江苏Vendor C技术有限公司,866207075445738,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN5-南宁市横县龙腾苑平层04-175车位旁过道,ZC_Repeat_LTE02,平层,860497077625629,2025-12-09 11:31:49,000000222,江苏Vendor C技术有限公司,860497077625629,0.0,,ZC_MU_WSF_W22.39.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,广西二期,860497077523089,ZC_Repeat_LTE01,平层,860497077523089,2024-06-13 15:29:22,003333,江苏Vendor C技术有限公司,860497077523089,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,库存,,866094052768054,ZC_Repeat03,电梯,866094052768054,2024-06-13 14:46:26,323222,江苏Vendor C技术有限公司,866094052768054,150.99008,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,广西二期,2022-BN4-柳州市三江县新妇幼保健院地下车库平层1-发电机房门口,ZC_Repeat_LTE02,平层,866207075007314,2025-12-09 11:32:51,000000222,江苏Vendor C技术有限公司,866207075007314,0.0,,ZC_MU_WSF_W23091101,,,,,,,,,,,,,,,,,,,,,,,,,,,
,防城港市,广西二期,2022-BN2-防城港上思县书香苑1栋电梯02,ZC_Repeat_LTE02,电梯,860497077594486,2025-12-09 11:33:17,002222222,江苏Vendor C技术有限公司,860497077594486,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,防城港市,广西二期,2022-BN2-防城港上思县书香苑2栋电梯01,ZC_Repeat_LTE02,电梯,860497077621529,2025-06-28 09:01:20,332222222,江苏Vendor C技术有限公司,860497077621529,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,广西二期,2022-BN5-柳州市柳城县桂泰商业广场地下车库平层3-16栋B1F电信 机房门口桥架上,ZC_Repeat_LTE02,平层,860497077523071,2025-12-09 11:32:43,003333222,江苏Vendor C技术有限公司,860497077523071,0.0,,ZC_MU_WSF_W22.39.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,广西二期,860497077625793,ZC_Repeat_LTE01,平层,860497077625793,2024-06-11 17:56:49,003333,江苏Vendor C技术有限公司,860497077625793,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN4-南宁市青秀区国际旅游中心B1电梯,ZC_Repeat_LTE02,电梯,866207075001374,2025-12-09 11:30:04,002222222,江苏Vendor C技术有限公司,866207075001374,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN4-南宁市青秀区国际旅游中心B2电梯,ZC_Repeat_LTE02,电梯,866207075410997,2025-12-09 11:27:21,002222222,江苏Vendor C技术有限公司,866207075410997,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,广西二期,860497077594437,ZC_Repeat_LTE01,平层,860497077594437,2024-06-11 14:33:12,003333,江苏Vendor C技术有限公司,860497077594437,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,广西二期,860497077630900,ZC_Repeat_LTE01,平层,860497077630900,2024-06-11 14:59:20,003333,江苏Vendor C技术有限公司,860497077630900,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,广西二期,860497077631528,ZC_Repeat_LTE01,平层,860497077631528,2025-02-24 14:47:04,003333,江苏Vendor C技术有限公司,860497077631528,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市富川县星都悦山府小区7栋2号电梯,ZC_Repeat_LTE02,电梯,866207075009534,2025-12-09 11:31:01,002222222,江苏Vendor C技术有限公司,866207075009534,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,梧州市,广西二期,2021-BN1-梧州市苍梧龙圩区佳和云景轩2单元电梯01,ZC_Repeat_LTE02,电梯,860497077622030,2025-12-09 11:33:52,002222222,江苏Vendor C技术有限公司,860497077622030,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,梧州市,广西一期,2021-BN1-梧州市岑溪麒麟苑2单元电梯1,ZC_Repeat_LTE02,电梯,860497077632591,2025-12-09 11:32:52,002222222,江苏Vendor C技术有限公司,GX-WZ-T-ZCTX-000330,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,库存,广西二期,2022-BN1-梧州市岑溪天河广场2期11栋客梯-电表位置电表接了2套设备,ZC_Repeat_LTE02,电梯,860497077622014,2025-10-16 15:33:37,332222222,江苏Vendor C技术有限公司,860497077622014,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,库存,广西二期,2022-BN1-梧州市岑溪天河广场2期11栋货梯-电表位置电表接了2套设备,ZC_Repeat_LTE02,电梯,860497077622022,2025-10-16 15:33:12,332222222,江苏Vendor C技术有限公司,860497077622022,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,库存,,866094052823966,ZC_Repeat05,电梯,866094052823966,2024-06-08 11:58:04,222222,江苏Vendor C技术有限公司,866094052823966,133.89795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市八步区君汇濠庭23栋1号电梯,ZC_Repeat_LTE02,电梯,860497077622113,2025-12-09 11:33:13,002222222,江苏Vendor C技术有限公司,860497077622113,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市八步区君汇濠庭23栋2号电梯,ZC_Repeat_LTE02,电梯,860497077632526,2025-12-09 11:32:33,002222222,江苏Vendor C技术有限公司,860497077632526,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市八步区君汇濠庭19栋1号电梯,ZC_Repeat_LTE02,电梯,860497077631387,2025-12-09 11:33:56,002222222,江苏Vendor C技术有限公司,860497077631387,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,库存,广西二期,2022-BN1-梧州市岑溪天河广场2期14栋1单元客梯,ZC_Repeat_LTE02,电梯,860497077632658,2025-11-17 13:32:17,332222222,江苏Vendor C技术有限公司,860497077632658,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,梧州市,广西二期,2021-BN1-梧州市岑溪信宇明都电梯02,ZC_Repeat_LTE02,电梯,860497077621271,2025-12-09 11:31:51,002222222,江苏Vendor C技术有限公司,GX-WZ-T-ZCTX-000329,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,库存,广西二期,2022-BN1-梧州市岑溪天河广场2期15栋2单元货梯,ZC_Repeat_LTE02,电梯,860497077621677,2025-11-17 13:33:52,332222222,江苏Vendor C技术有限公司,860497077621677,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,库存,广西二期,2022-BN1-梧州市岑溪天河广场2期15栋2单元客梯,ZC_Repeat_LTE02,电梯,860497077621602,2025-11-17 13:34:23,332222222,江苏Vendor C技术有限公司,860497077621602,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县悦城壹号苑4栋2号电梯,ZC_Repeat_LTE02,电梯,860497077631361,2025-12-09 11:34:06,002222222,江苏Vendor C技术有限公司,860497077631361,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县悦城壹号苑6栋1号电梯,ZC_Repeat_LTE02,电梯,860497077621388,2025-12-09 11:33:48,002222222,江苏Vendor C技术有限公司,860497077621388,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县悦城壹号苑6栋2号电梯,ZC_Repeat_LTE02,电梯,860497077631650,2025-12-09 11:31:34,002222222,江苏Vendor C技术有限公司,860497077631650,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县悦城壹号苑5栋1号电梯,ZC_Repeat_LTE02,电梯,860497077621404,2025-12-09 11:37:39,002222222,江苏Vendor C技术有限公司,860497077621404,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县悦城壹号苑5栋2号电梯,ZC_Repeat_LTE02,电梯,860497077631676,2025-12-09 11:34:13,002222222,江苏Vendor C技术有限公司,860497077631676,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县悦城壹号苑2栋2单元1号电梯,ZC_Repeat_LTE02,电梯,860497077631460,2025-12-09 11:33:14,002222222,江苏Vendor C技术有限公司,860497077631460,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县悦城壹号苑2栋1单元1号电梯,ZC_Repeat_LTE02,电梯,860497077631445,2025-12-09 11:31:07,002222222,江苏Vendor C技术有限公司,860497077631445,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县悦城壹号苑2栋2单元2号电梯,ZC_Repeat_LTE02,电梯,860497077631734,2025-12-09 11:32:32,002222222,江苏Vendor C技术有限公司,860497077631734,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县悦城壹号苑2栋1单元2号电梯,ZC_Repeat_LTE02,电梯,860497077631668,2025-12-09 11:33:04,002222222,江苏Vendor C技术有限公司,860497077631668,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县悦城壹号苑1栋1单元1号电梯,ZC_Repeat_LTE02,电梯,860497077631726,2025-12-09 11:33:17,002222222,江苏Vendor C技术有限公司,860497077631726,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县悦城壹号苑1栋1单元2号电梯,ZC_Repeat_LTE02,电梯,860497077631452,2025-12-09 11:32:55,002222222,江苏Vendor C技术有限公司,860497077631452,0.0,中贝,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县悦城壹号苑1栋2单元2号电梯,ZC_Repeat_LTE02,电梯,860497077631544,2025-12-09 11:32:49,002222222,江苏Vendor C技术有限公司,860497077631544,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县悦城壹号苑1栋2单元1号电梯,ZC_Repeat_LTE02,电梯,860497077594379,2025-12-09 11:33:21,002222222,江苏Vendor C技术有限公司,860497077594379,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,梧州市,广西二期,2022-BN2-梧州市苍梧区大都会二期13栋1单元电梯01,ZC_Repeat_LTE02,电梯,860497077621610,2025-12-09 11:32:53,002222222,江苏Vendor C技术有限公司,GX-WZ-T-ZCTX-000390,0.0,腾霆,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县悦城滨江小区2栋2号电梯,ZC_Repeat_LTE02,电梯,860497077631684,2025-12-09 09:54:04,002222222,江苏Vendor C技术有限公司,860497077631684,0.0,中贝,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县悦城滨江小区2栋1号电梯,ZC_Repeat_LTE02,电梯,860497077631643,2025-12-09 11:30:48,002222222,江苏Vendor C技术有限公司,860497077631643,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县悦城滨江小区1栋1号电梯,ZC_Repeat_LTE02,电梯,860497077631718,2025-12-09 11:31:36,002222222,江苏Vendor C技术有限公司,860497077631718,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县悦城滨江小区1栋2号电梯,ZC_Repeat_LTE02,电梯,860497077594460,2025-12-09 11:32:54,002222222,江苏Vendor C技术有限公司,860497077594460,0.0,中贝,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县悦城阳光城5栋1单元电梯02,ZC_Repeat_LTE02,电梯,860497077594387,2025-12-09 11:33:57,002222222,江苏Vendor C技术有限公司,860497077594387,0.0,中贝,V251.1.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县悦城阳光城5栋1单元电梯01,ZC_Repeat_LTE02,电梯,860497077621438,2025-12-09 11:32:32,002222222,江苏Vendor C技术有限公司,860497077621438,0.0,中贝,V251.1.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,广西二期,2022-BN2-贺州市钟山县悦城阳光城7栋1单元电梯,ZC_Repeat_LTE02,电梯,860497077594478,2025-12-09 11:31:23,002222222,江苏Vendor C技术有限公司,860497077594478,0.0,中贝,V251.1.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,广西二期,2022-BN4-南宁市邕宁区中铁天地明珠平层1-21栋B1068后,ZC_Repeat_LTE02,平层,860497077620760,2025-12-09 11:33:27,000000222,江苏Vendor C技术有限公司,860497077620760,0.0,,ZC_MU_WSF_W23091101,,,,,,,,,,,,,,,,,,,,,,,,,,,
,梧州市,广西一期,2021-BN1-梧州市中石油小区3栋2号电梯,ZC_Repeat_LTE02,电梯,860497077631320,2025-12-09 11:33:14,002222222,江苏Vendor C技术有限公司,860497077631320,0.0,,V251.2.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,六安市,测试项目,安徽省六安市金安区友谊北苑,ZC_Repeat_LTE01,平层,860497077630918,2025-12-09 11:39:42,000000,江苏Vendor C技术有限公司,AH-LA-T-ZCTX-000064,0.0,,08.00.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
