DeviceId,DeviceName,DeviceSn,ProductId,TenantId,DeviceStatus,DeviceStatusDesc,NetStatus,NetStatusDesc,FirmwareVersion,DeviceType,CreateTime,UpdateTime,LastActiveTime,OnlineTime,OfflineTime,ActiveTime,LogoutTime,ProductProtocol
"16980130866207075387674","866207075387674","866207075387674",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-11-21 11:12:39","2024-11-21 11:41:06","2024-11-21 11:41:06","","","","",null
"16980130866207075411698","866207075411698","866207075411698",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-11-21 11:12:39","2024-11-21 11:46:32","2024-11-21 11:46:32","","","","",null
"16980130866207075441018","866207075441018","866207075441018",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-11-21 11:09:16","2024-11-21 11:18:24","2024-11-21 11:18:24","","","","",null
"16980130866207075001218","866207075001218","866207075001218",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-11-19 16:45:03","2024-11-19 17:07:26","2024-11-19 17:07:26","","","","",null
"16980130866207075364111","866207075364111","866207075364111",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-11-19 16:45:03","2024-11-19 17:10:40","2024-11-19 17:10:40","","","","",null
"16980130866207075008353","866207075008353","866207075008353",16980130,"10433748",0,"Inactive",1,"Online","1.0.0","IoT Device","2024-11-19 11:50:01","","","","","","",null
"16980130866207075443956","866207075443956","866207075443956",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-11-13 18:36:08","2024-11-13 18:48:53","2024-11-13 18:48:53","","","","",null
"16980130866207075441877","866207075441877","866207075441877",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-11-13 18:36:07","2024-11-13 18:43:33","2024-11-13 18:43:33","","","","",null
"16980130866207075289219","866207075289219","866207075289219",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-11-13 18:35:22","2024-11-13 18:39:29","2024-11-13 18:39:29","","","","",null
"16980130860497077630553","860497077630553","860497077630553",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-10-31 09:52:45","2024-10-31 09:53:25","2024-10-31 09:53:25","","","","",null
"16980130866207075366959","866207075366959","866207075366959",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-10-29 16:01:05","2024-10-29 16:04:04","2024-10-29 16:04:04","","","","",null
"16980130866207075443170","866207075443170","866207075443170",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-10-17 16:45:49","2024-10-17 16:50:37","2024-10-17 16:50:37","","","","",null
"16980130866207075002091","866207075002091","866207075002091",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-10-17 14:11:02","2024-10-17 14:23:17","2024-10-17 14:23:17","","","","",null
"16980130866207075008775","866207075008775","866207075008775",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-10-17 14:11:02","2024-10-17 16:17:25","2024-10-17 16:17:25","","","","",null
"16980130866207075009492","866207075009492","866207075009492",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-10-17 13:50:16","2024-10-17 14:32:03","2024-10-17 14:32:03","","","","",null
"16980130866207075445910","866207075445910","866207075445910",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-10-17 13:50:16","2024-10-17 13:56:09","2024-10-17 13:56:09","","","","",null
"16980130866207075364038","866207075364038","866207075364038",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-10-02 12:48:35","2024-10-02 12:48:51","2024-10-02 12:48:51","","","","",null
"16980130860497077625942","860497077625942","860497077625942",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-09-29 14:24:59","2024-09-29 14:28:42","2024-09-29 14:28:42","","","","",null
"16980130866207075440655","866207075440655","866207075440655",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-25 12:22:12","2024-09-25 14:35:09","2024-09-25 14:35:09","","","","",null
"16980130866207075440275","866207075440275","866207075440275",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-25 12:22:12","2024-09-25 13:52:26","2024-09-25 13:52:26","","","","",null
"16980130866207075445951","866207075445951","866207075445951",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-25 12:22:11","2024-09-25 14:56:56","2024-09-25 14:56:56","","","","",null
"16980130866207075441414","866207075441414","866207075441414",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-25 12:22:11","2024-09-25 14:50:52","2024-09-25 14:50:52","","","","",null
"16980130866207075445811","866207075445811","866207075445811",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-25 12:22:11","2024-09-25 13:57:23","2024-09-25 13:57:23","","","","",null
"16980130866207075007496","866207075007496","866207075007496",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-25 12:22:11","2024-09-25 14:21:32","2024-09-25 14:21:32","","","","",null
"16980130860497077627633","860497077627633","860497077627633",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-13 14:46:22","2024-09-13 14:47:54","2024-09-13 14:47:54","","","","",null
"16980130860497077630959","860497077630959","860497077630959",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-13 14:25:35","2024-09-13 14:28:07","2024-09-13 14:28:07","","","","",null
"16980130860497077631056","860497077631056","860497077631056",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-13 11:38:54","2024-11-22 09:55:29","2024-11-22 09:55:29","","","","",null
"16980130860497077630686","860497077630686","860497077630686",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-13 11:29:32","2024-09-13 11:29:36","2024-09-13 11:29:36","","","","",null
"16980130860497077627476","860497077627476","860497077627476",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-09 12:23:57","2024-09-09 12:23:58","2024-09-09 12:23:58","","","","",null
"16980130866207075002398","866207075002398","866207075002398",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-27 14:57:07","2024-08-27 15:40:55","2024-08-27 15:40:55","","","","",null
"16980130866207075366991","866207075366991","866207075366991",16980130,"10433748",0,"Inactive",1,"Online","1.0.0","IoT Device","2024-08-27 14:57:07","","","","","","",null
"16980130866207075444251","866207075444251","866207075444251",16980130,"10433748",0,"Inactive",1,"Online","1.0.0","IoT Device","2024-08-27 14:57:06","","","","","","",null
"16980130866207075443030","866207075443030","866207075443030",16980130,"10433748",0,"Inactive",1,"Online","1.0.0","IoT Device","2024-08-27 14:57:06","","","","","","",null
"16980130866207075007355","866207075007355","866207075007355",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-22 16:39:55","2024-09-02 10:43:53","2024-09-02 10:43:53","","","","",null
"16980130860497077630611","860497077630611","860497077630611",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-21 16:15:42","2024-08-21 16:15:51","2024-08-21 16:15:51","","","","",null
"16980130860497077630637","860497077630637","860497077630637",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-12 08:55:25","2024-08-12 08:55:33","2024-08-12 08:55:33","","","","",null
"16980130860497077622600","860497077622600","860497077622600",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-05 14:43:56","2024-08-05 14:44:01","2024-08-05 14:44:01","","","","",null
"16980130860497077630934","860497077630934","860497077630934",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-31 11:20:37","2024-07-31 11:25:44","2024-07-31 11:25:44","","","","",null
"16980130860497077621875","860497077621875","860497077621875",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-07-30 10:45:26","2024-07-30 10:47:29","2024-07-30 10:47:29","","","","",null
"16980130860497077630868","860497077630868","860497077630868",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-19 15:13:09","2024-07-19 15:13:17","2024-07-19 15:13:17","","","","",null
"16980130860497077627500","860497077627500","860497077627500",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-07-08 10:54:02","2024-07-08 10:54:31","2024-07-08 10:54:31","","","","",null
"16980130860497077631023","860497077631023","860497077631023",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-07-08 10:01:08","2024-07-08 10:18:43","2024-07-08 10:18:43","","","","",null
"16980130860497077630975","860497077630975","860497077630975",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-07-08 10:01:07","2024-07-08 10:05:47","2024-07-08 10:05:47","","","","",null
"16980130860497077627617","860497077627617","860497077627617",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-07-08 10:01:07","2024-07-08 11:14:17","2024-07-08 11:14:17","","","","",null
"16980130866207075444493","866207075444493","866207075444493",16980130,"10433748",0,"Inactive",1,"Online","1.0.0","IoT Device","2024-07-01 14:04:53","","","","","","",null
"16980130866207075444492","866207075444492","866207075444492",16980130,"10433748",0,"Inactive",1,"Online","1.0.0","IoT Device","2024-07-01 13:48:00","","","","","","",null
"16980130860497077523089","860497077523089","860497077523089",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-06-13 15:27:37","2024-06-13 15:29:09","2024-06-13 15:29:09","","","","",null
"16980130860497077625793","860497077625793","860497077625793",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-06-11 17:54:01","2024-06-11 17:58:06","2024-06-11 17:58:06","","","","",null
"16980130860497077594437","860497077594437","860497077594437",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-06-11 14:25:32","2024-06-11 14:34:26","2024-06-11 14:34:26","","","","",null
"16980130860497077630900","860497077630900","860497077630900",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-06-11 14:25:31","2024-06-11 14:57:43","2024-06-11 14:57:43","","","","",null
"16980130860497077631528","860497077631528","860497077631528",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-06-11 14:25:31","2024-06-11 15:44:06","2024-06-11 15:44:06","","","","",null
"16980130860497077630918","860497077630918","860497077630918",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-06-05 15:45:30","2024-06-05 15:53:31","2024-06-05 15:53:31","","","","",null
"16980130860497077593934","860497077593934","860497077593934",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-06-04 15:38:22","2024-06-04 16:00:23","2024-06-04 16:00:23","","","","",null
"16980130860497077630595","860497077630595","860497077630595",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-06-04 15:38:22","2024-06-04 15:45:40","2024-06-04 15:45:40","","","","",null
"16980130860497077631031","860497077631031","860497077631031",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-06-04 15:38:21","2024-06-04 15:54:11","2024-06-04 15:54:11","","","","",null
"16980130860497077626023","860497077626023","860497077626023",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-06-04 15:38:21","2024-06-04 16:03:28","2024-06-04 16:03:28","","","","",null
"16980130860497077594445","860497077594445","860497077594445",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-06-04 15:38:21","2024-06-04 16:14:21","2024-06-04 16:14:21","","","","",null
"16980130860497077625785","860497077625785","860497077625785",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-06-04 15:38:21","2024-06-04 16:21:14","2024-06-04 16:21:14","","","","",null
"16980130860497077625801","860497077625801","860497077625801",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-06-04 15:38:20","2024-06-04 16:37:01","2024-06-04 16:37:01","","","","",null
"16980130860497077625678","860497077625678","860497077625678",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-06-04 15:38:20","2024-06-04 16:26:40","2024-06-04 16:26:40","","","","",null
"16980130860497077620851","860497077620851","860497077620851",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-06-04 15:38:20","2024-06-04 16:35:22","2024-06-04 16:35:22","","","","",null
"16980130860497077632310","860497077632310","860497077632310",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-06-04 15:38:20","2024-06-04 16:46:05","2024-06-04 16:46:05","","","","",null
"16980130860497077620901","860497077620901","860497077620901",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-06-04 15:38:19","2024-06-04 16:47:54","2024-06-04 16:47:54","","","","",null
"16980130860497077621297","860497077621297","860497077621297",16980130,"10433748",0,"Inactive",1,"Online","1.0.0","IoT Device","2024-06-04 15:38:19","","","","","","",null
"16980130860497077627666","860497077627666","860497077627666",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-06-02 16:47:21","2024-06-11 16:08:29","2024-06-11 16:08:29","","","","",null
"16980130866207075230270","866207075230270","866207075230270",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-05-24 10:15:01","2024-05-24 10:16:32","2024-05-24 10:16:32","","","","",null
"16980130860497077495932","860497077495932","860497077495932",16980130,"10433748",0,"Inactive",1,"Online","1.0.0","IoT Device","2024-05-22 15:52:06","","","","","","",null
"16980130860497077537626","860497077537626","860497077537626",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-20 18:55:09","2024-05-21 09:05:48","2024-05-21 09:05:48","","","","",null
"16980130860497077553276","860497077553276","860497077553276",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-20 18:02:41","2024-05-20 18:28:57","2024-05-20 18:28:57","","","","",null
"16980130860497077627419","860497077627419","860497077627419",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-15 16:54:22","2024-05-15 17:49:35","2024-05-15 17:49:35","","","","",null
"16980130860497077625660","860497077625660","860497077625660",16980130,"10433748",0,"Inactive",1,"Online","1.0.0","IoT Device","2024-05-13 12:04:59","","","","","","",null
"16980130860497077630926","860497077630926","860497077630926",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-11 13:37:36","2024-05-11 13:45:57","2024-05-11 13:45:57","","","","",null
"16980130860497077594015","860497077594015","860497077594015",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-09 11:41:26","2024-05-09 11:46:40","2024-05-09 11:46:40","","","","",null
"16980130860497077594049","860497077594049","860497077594049",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-05-09 10:10:59","2024-05-09 10:11:46","2024-05-09 10:11:46","","","","",null
"16980130860497077593959","860497077593959","860497077593959",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-05-09 10:00:56","2024-12-20 15:58:29","2024-12-20 15:58:29","","","","",null
"16980130860497077630942","860497077630942","860497077630942",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-04-30 09:47:07","2024-04-30 09:47:10","2024-04-30 09:47:10","","","","",null
"16980130860497077631080","860497077631080","860497077631080",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-19 12:18:52","2024-04-19 12:22:16","2024-04-19 12:22:16","","","","",null
"16980130860497077631213","860497077631213","860497077631213",16980130,"10433748",0,"Inactive",1,"Online","1.0.0","IoT Device","2024-04-17 16:54:23","","","","","","",null
"16980130860497077631502","860497077631502","860497077631502",16980130,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-04-17 16:54:23","2024-04-17 16:58:37","2024-04-17 16:58:37","","","","",null
"16980130860497077625900","860497077625900","860497077625900",16980130,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-04-17 16:54:23","2024-04-17 17:02:11","2024-04-17 17:02:11","","","","",null
